Date,Mosq
2014-09-01,5
2014-09-02,5
2014-09-03,4
2014-09-04,4
2014-09-05,5
2014-09-06,5
2014-09-07,5
2014-09-08,5
2014-09-09,5
2014-09-10,5
2014-09-11,5
2014-09-12,5
2014-09-13,5
2014-09-14,5
2014-09-15,5
2014-09-16,5
2014-09-17,5
2014-09-18,8
2014-09-19,4
2014-09-20,5
2014-09-21,5
2014-09-22,4
2014-09-23,4
2014-09-24,5
2014-09-25,5
2014-09-26,5
2014-09-27,6
2014-09-28,6
2014-09-29,6
2014-09-30,4
2014-10-01,4
2014-10-02,5
2014-10-03,4
2014-10-04,4
2014-10-05,4
2014-10-06,4
2014-10-07,4
2014-10-08,4
2014-10-09,4
2014-10-10,4
2014-10-11,3
2014-10-12,4
2014-10-13,5
2014-10-14,4
2014-10-15,3
2014-10-16,3
2014-10-17,2
2014-10-18,4
2014-10-19,3
2014-10-20,4
2014-10-21,2
2014-10-22,2
2014-10-23,3
2014-10-24,3
2014-10-25,2
2014-10-26,3
2014-10-27,2
2014-10-28,1
2014-10-29,1
2014-10-30,2
2014-10-31,3
2014-11-01,3
2014-11-02,3
2014-11-03,1
2014-11-04,1
