Date,Mosq
2012-05-29,27
2012-05-30,312
2012-05-31,1538
2012-06-01,85
2012-06-02,1434
2012-06-03,46
2012-06-04,864
2012-06-05,107
2012-06-06,127
2012-06-07,207
2012-06-08,161
2012-06-09,141
2012-06-10,109
2012-06-11,80
2012-06-12,88
2012-06-13,267
2012-06-14,311
2012-06-15,177
2012-06-16,212
2012-06-17,183
2012-06-18,142
2012-06-19,219
2012-06-20,173
2012-06-21,251
2012-06-22,156
2012-06-23,215
2012-06-24,8
2012-06-25,128
2012-06-26,180
2012-06-27,251
2012-06-28,175
2012-06-29,187
2012-06-30,214
2012-07-01,355
2012-07-02,282
2012-07-03,248
2012-07-04,477
2012-07-05,102
2012-07-06,148
2012-07-07,170
2012-07-08,90
2012-07-09,135
2012-07-10,137
2012-07-11,131
2012-07-12,198
2012-07-13,450
2012-07-14,230
2012-07-15,241
2012-07-16,455
2012-07-17,181
2012-07-18,146
2012-07-19,224
2012-07-20,203
2012-07-21,244
2012-07-22,192
2012-07-23,225
2012-07-24,219
2012-07-25,185
2012-07-26,202
2012-07-27,42
2012-07-28,47
2012-07-29,62
2012-07-30,110
2012-07-31,116
2012-08-01,97
2012-08-02,83
2012-08-03,67
2012-08-04,22
2012-08-05,19
2012-08-06,30
2012-08-07,30
2012-08-08,31
2012-08-09,27
2012-08-10,33
2012-08-11,35
2012-08-12,56
2012-08-13,22
2012-08-14,493
2012-08-15,29
2012-08-16,26
2012-08-17,44
2012-08-18,11
2012-08-19,27
2012-08-20,0
2012-08-21,1
2012-08-22,0
2012-08-23,1
2012-08-24,0
2012-08-25,2
2012-08-26,0
2012-08-27,6
2012-08-28,1
2012-08-29,0
2012-08-30,0
2012-08-31,5
2012-09-01,1
2012-09-02,3
2012-09-03,6
2012-09-04,1
2012-09-05,0
2012-09-06,1
2012-09-07,0
2012-09-08,0
2012-09-09,0
2012-09-10,0
2012-09-11,0
2012-09-12,0
2012-09-13,0
2012-09-14,1
2012-09-15,2
2012-09-16,1
2012-09-17,2
2012-09-18,0
2012-09-19,9
2012-09-20,0
2012-09-21,107
2012-09-22,0
2012-09-23,24
2012-09-24,18
2012-09-25,5
2012-09-26,26
2012-09-27,9
2012-09-28,16
2012-09-29,29
2012-09-30,16
2012-10-01,17
2012-10-02,46
2012-10-03,35
2012-10-04,5
2012-10-05,15
2012-10-06,30
2012-10-07,22
2012-10-08,164
2012-10-09,82
2012-10-10,85
2012-10-11,70
2012-10-12,67
2012-10-13,81
2012-10-14,36
2012-10-15,35
2012-10-16,40
2012-10-17,53
2012-10-18,24
2012-10-19,48
2012-10-20,424
2012-10-21,43
2012-10-22,49
2012-10-23,78
2012-10-24,37
2012-10-25,79
2012-10-26,61
2012-10-27,54
2012-10-28,48
2012-10-29,108
2012-10-30,81
2012-10-31,122
2012-11-01,179
2012-11-02,62
2012-11-03,91
2012-11-04,81
2012-11-05,68
2012-11-06,81
2012-11-07,144
2012-11-08,140
2012-11-09,0
2012-11-10,108
2012-11-11,129
2012-11-12,166
2012-11-13,130
2012-11-14,149
2012-11-15,108
2012-11-16,227
2012-11-17,278
2012-11-18,219
2012-11-19,199
2012-11-20,101
2012-11-21,311
2012-11-22,395
2012-11-23,431
2012-11-24,327
2012-11-25,225
2012-11-26,253
2012-11-27,384
2012-11-28,231
2012-11-29,217
2012-11-30,158
2012-12-01,105
2012-12-02,193
2012-12-03,202
2012-12-04,300
2012-12-05,273
2012-12-06,326
2012-12-07,299
2012-12-08,298
2012-12-09,295
2012-12-10,378
2012-12-11,515
2012-12-12,465
2012-12-13,363
2012-12-14,260
2012-12-15,540
2012-12-16,244
2012-12-17,123
2012-12-18,370
2012-12-19,377
2012-12-20,251
2012-12-21,273
2012-12-22,135
2012-12-23,127
2012-12-24,96
2012-12-25,29
2012-12-26,71
2012-12-27,75
2012-12-28,106
2012-12-29,75
2012-12-30,166
2012-12-31,278
2013-01-01,241
2013-01-02,87
2013-01-03,264
2013-01-04,268
2013-01-05,215
2013-01-06,178
2013-01-07,178
2013-01-08,207
2013-01-09,183
2013-01-10,127
2013-01-11,143
2013-01-12,230
2013-01-13,105
2013-01-14,197
2013-01-15,242
2013-01-16,154
2013-01-17,147
2013-01-18,79
2013-01-19,97
2013-01-20,179
2013-01-21,138
2013-01-22,201
2013-01-23,145
2013-01-24,110
2013-01-25,69
2013-01-26,85
2013-01-27,208
2013-01-28,236
2013-01-29,166
2013-01-30,182
2013-01-31,207
2013-02-01,188
2013-02-02,154
2013-02-03,194
2013-02-04,162
2013-02-05,216
2013-02-06,208
2013-02-07,185
2013-02-08,175
2013-02-09,147
2013-02-10,82
2013-02-11,145
2013-02-12,208
2013-02-13,160
2013-02-14,92
2013-02-15,236
2013-02-16,108
2013-02-17,109
2013-02-18,246
2013-02-19,382
2013-02-20,262
2013-02-21,97
2013-02-22,172
2013-02-23,114
2013-02-24,103
2013-02-25,158
2013-02-26,107
2013-02-27,102
2013-02-28,26
2013-03-01,29
2013-03-02,30
2013-03-03,37
2013-03-04,74
2013-03-05,108
2013-03-06,48
2013-03-07,27
2013-03-08,11
2013-03-09,13
2013-03-10,9
2013-03-11,23
2013-03-12,29
2013-03-13,37
2013-03-14,21
2013-03-15,27
2013-03-16,9
2013-03-17,29
2013-03-18,39
2013-03-19,45
2013-03-20,28
2013-03-21,6
2013-03-22,2
2013-03-23,10
2013-03-24,23
2013-03-25,56
2013-03-26,47
2013-03-27,2
2013-03-28,7
