,2011-07-21,2011-07-20,2011-07-19,2011-07-18,2011-07-17,2011-07-16,2011-07-15,2011-07-14,2011-07-13,2011-07-12,2011-07-11,2011-07-10,2011-07-09,2011-07-08,2011-07-07,2011-07-06,2011-07-05,2011-07-04,2011-07-03,2011-07-02,2011-07-01,2011-06-28,2011-06-27,2011-06-26,2011-06-25,2011-06-24,2011-06-23,2011-06-22,2011-06-21
tav25,0.650066667,0.643466667,0.637333333,0.6326,0.630933333,0.6318,0.633266667,0.634866667,0.6344,0.635733333,0.639066667,0.639266667,0.638266667,0.637133333,0.6376,0.636466667,0.6346666670000001,0.6326666670000001,0.6323333329999999,0.6296,0.6264,0.6186666670000001,0.6183333329999999,0.617733333,0.618533333,0.6204666670000001,0.6218,0.6214,0.6186666670000001
tav30,0.6295,0.6275,0.625722222,0.624277778,0.623388889,0.6245,0.626166667,0.626611111,0.625388889,0.624111111,0.625222222,0.6249444439999999,0.6236666670000001,0.6219444439999999,0.6215,0.618833333,0.6168888889999999,0.615722222,0.613555556,0.610222222,0.606444444,0.601166667,0.603722222,0.605611111,0.606833333,0.607388889,0.607944444,0.607166667,0.604777778
",tmi",0.64,0.658333333,0.678333333,0.658333333,0.6283333329999999,0.61,0.61,0.6266666670000001,0.6333333329999999,0.601666667,0.588333333,0.615,0.596666667,0.595,0.6033333329999999,0.595,0.571666667,0.57,0.593333333,0.6183333329999999,0.635,0.55,0.556666667,0.535,0.535,0.56,0.601666667,0.595,0.573333333
tmi5,0.6466666670000001,0.637,0.6266666670000001,0.6216666670000001,0.6163333329999999,0.612,0.613,0.607,0.599333333,0.599666667,0.601,0.592333333,0.5870000000000001,0.586666667,0.589666667,0.597666667,0.6043333329999999,0.606,0.597333333,0.585,0.565,0.557666667,0.565333333,0.573,0.586333333,0.593,0.590333333,0.595,0.597666667
tmi10,0.6293333329999999,0.625,0.616833333,0.6105,0.608,0.6065,0.602666667,0.597,0.593,0.594666667,0.599333333,0.598333333,0.5965,0.5920000000000001,0.587333333,0.581333333,0.577666667,0.576666667,0.5775,0.5751666670000001,0.569,0.574,0.5801666670000001,0.585333333,0.588,0.5841666670000001,0.576666667,0.573833333,0.5745
tmi15,0.6198888889999999,0.614111111,0.6068888889999999,0.602555556,0.601888889,0.603555556,0.603222222,0.6,0.594444444,0.591444444,0.587888889,0.582555556,0.580111111,0.580555556,0.58,0.578555556,0.580555556,0.582111111,0.581777778,0.581777778,0.578555556,0.570333333,0.5710000000000001,0.574,0.574555556,0.5734444439999999,0.569777778,0.564333333,0.558666667
tmi20,0.6143333329999999,0.611666667,0.606666667,0.60125,0.597666667,0.593916667,0.590166667,0.586833333,0.58525,0.584916667,0.5841666670000001,0.5835,0.583333333,0.583,0.58375,0.583333333,0.582833333,0.580416667,0.5770833329999999,0.5745,0.57175,0.56675,0.564583333,0.56225,0.561416667,0.5595,0.55375,0.54925,0.54575
tmi25,0.6044666670000001,0.599533333,0.5948,0.592533333,0.5912,0.589733333,0.5894,0.588066667,0.5862666670000001,0.586933333,0.586866667,0.584733333,0.581733333,0.579,0.577533333,0.5769333329999999,0.5758,0.574733333,0.572866667,0.568666667,0.5628,0.554533333,0.552466667,0.5512,0.550533333,0.549666667,0.5480666670000001,0.544666667,0.542133333
tmi30,0.588444444,0.585611111,0.583055556,0.580888889,0.579555556,0.579833333,0.579055556,0.576888889,0.5731666670000001,0.570666667,0.569944444,0.568777778,0.5670000000000001,0.565277778,0.563388889,0.560666667,0.557888889,0.5561666670000001,0.5537777779999999,0.5493888889999999,0.545055556,0.539277778,0.539444444,0.538611111,0.5377777779999999,0.537111111,0.535166667,0.5315,0.5297777779999999
tmx,0.795,0.786666667,0.803333333,0.82,0.745,0.665,0.691666667,0.68,0.69,0.681666667,0.6266666670000001,0.735,0.725,0.663333333,0.676666667,0.773333333,0.7583333329999999,0.716666667,0.666666667,0.718333333,0.7383333329999999,0.745,0.596666667,0.6133333329999999,0.581666667,0.625,0.635,0.681666667,0.7466666670000001
tmx5,0.764,0.745,0.720333333,0.694333333,0.681666667,0.674,0.682666667,0.691666667,0.686333333,0.685333333,0.714666667,0.719333333,0.717666667,0.718333333,0.726666667,0.719666667,0.713,0.694666667,0.710333333,0.6859999999999999,0.6609999999999999,0.6103333329999999,0.6273333329999999,0.654,0.693666667,0.727,0.7466666670000001,0.763333333,0.7706666670000001
tmx10,0.7190000000000001,0.713833333,0.706,0.690333333,0.6835,0.694333333,0.701,0.704666667,0.702333333,0.706,0.717166667,0.716166667,0.7061666670000001,0.714333333,0.706333333,0.690333333,0.672666667,0.6635,0.660333333,0.656666667,0.6575,0.6785,0.695333333,0.712333333,0.731833333,0.743166667,0.7485,0.7546666670000001,0.754166667
tmx15,0.717555556,0.715666667,0.709888889,0.699666667,0.697888889,0.702777778,0.705,0.701333333,0.705,0.699333333,0.698444444,0.688222222,0.681555556,0.679666667,0.68,0.678222222,0.679666667,0.684666667,0.6891111109999999,0.692222222,0.6952222220000001,0.7024444440000001,0.7122222220000001,0.720777778,0.725666667,0.725,0.73,0.731,0.728222222
tmx20,0.7180833329999999,0.715,0.7060833329999999,0.702333333,0.694916667,0.692333333,0.6868333329999999,0.684083333,0.681333333,0.681333333,0.687333333,0.689583333,0.692916667,0.696416667,0.700833333,0.701333333,0.70225,0.703333333,0.704416667,0.705666667,0.705833333,0.7000833329999999,0.7050833329999999,0.709666667,0.7154166670000001,0.716583333,0.71825,0.717166667,0.710666667
tmx25,0.706666667,0.698466667,0.691333333,0.6839333329999999,0.6814,0.684666667,0.6882,0.692666667,0.6944,0.697733333,0.7040000000000001,0.705666667,0.7062,0.7072,0.709866667,0.7086,0.704466667,0.7004,0.7021333329999999,0.7012666670000001,0.6999333329999999,0.696666667,0.6992,0.699333333,0.7022666670000001,0.706,0.7112,0.712666667,0.709466667
tmx30,0.681333333,0.68,0.679222222,0.678277778,0.6778888890000001,0.681222222,0.684277778,0.6875,0.6891111109999999,0.689333333,0.693222222,0.693444444,0.6911111109999999,0.6895,0.6906111109999999,0.6880555559999999,0.686277778,0.6856111109999999,0.685,0.683333333,0.680722222,0.677222222,0.6828333329999999,0.686333333,0.6891666670000001,0.690333333,0.6931111109999999,0.6945,0.692555556
landuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
